GamblingPlaceId,KeywordId
ChIJMbiNUdz_sUARpqYJwyxFkqQ,3
ChIJMfjkytn_rUARDEvuZfbI6uM,2
ChIJVVVlBT8AskARWeTelb_tg6k,2
ChIJnfI8yLf_rUARXm8yo67weZk,2
ChIJ5-4gWn4BskARH_x0jtNJ5ks,1
ChIJVVWVR0wAskARSp7n2X5_2dE,2
ChIJ95hh-RT_sUAR3h_h7YC5Q-4,2
ChIJM8EobXT_rUART9q6S31g2Bg,2
ChIJz2esZEL_rUARp9V5bFQUroY,2
ChIJY_3IQ4QFskARMdTVD0MPwcI,1
ChIJS9Qb22AFskARcCHN145aPoE,2
ChIJS9Qb22AFskARcCHN145aPoE,3
ChIJ4X_xbm4EskARod55_JTOSwk,1
ChIJY8qTSEMDskAR8uamIFYvHs4,2
ChIJy3lNiLMFskARybOR4FFcA8s,1
ChIJj7BoB2AArkARu_8ds0bM3eA,1
ChIJKYIedRn_sUAR_Bot44m-Kxg,1
ChIJNx1wvQT_sUARkbTjCdVDRyY,1
ChIJRVx6tBX-sUARD4BEVvNzoZw,1
ChIJbVaDR-n_sUARXjR8C4-QT6g,1
ChIJdeINGKX_sUARKBn8V1UmLXw,1
ChIJrwhZwz7-sUARObfy4H_R3y4,1
ChIJT96Uid4DskARv2d64DrSh58,2
ChIJL07dTFIdskARhEZvZ8qKzMo,1
ChIJJ7ofrXoCskARzHR0418qmCw,2
ChIJTwfer-D9sUARs_7Jsa4kozc,1
ChIJl5kcKIT9sUARyjahctUbFWk,1
ChIJR3P3OZz7sUARU_YbWdx7V9o,2
ChIJh-hDcWP5sUARb6fZYxXnlko,2
ChIJnTj2mWT5sUARQSX6kSNjgwo,1
ChIJkUUqsPr9sUARRB48HeGBrC8,2
ChIJk_aUdMT9sUARFqRro0Ea514,2
ChIJk_aUdMT9sUARFqRro0Ea514,3
ChIJnwy4RG7-sUAR0VY8w3f3_e8,2
ChIJ48IYnXf9sUAR52_E5ImsSM0,2
ChIJeeO7-nP-sUARzV8H2pYFbzE,2
ChIJtWOw43P-sUAR7Qt66oADtmg,2
ChIJGxQbVDH9sUAR8Eub54PMr9Q,1
ChIJBeDWzDP9sUARpKT6lzXbAsI,1
ChIJK9tQ7KACskARLem49C9l23c,2
ChIJvVCf66ACskARLfiZq8UUIdw,1
ChIJ2SbRVyz_sUARzgbtKbBIUE0,1
ChIJGVTqXq3_sUARHsP5Jx7pGfI,1
ChIJW3UAmZj-sUAR-Q6jpQAIS2c,1
ChIJk0GmIsD-sUARfwOdXuEHhjo,1
ChIJyfmwl5j-sUARrPOll9W7nck,1
ChIJ-5afhUr4sUAR7t80VBeO5uw,1
ChIJAZxmwnr5sUARdMzid09tF7U,2
ChIJRffzj0v4sUARBwdbKe3kacA,2
ChIJ_xN0HEv4sUARcG5M0jJX0UA,2
ChIJndP6jkv4sUARrnNMhGp4znM,3
ChIJoyIFmkr4sUARELGq2zdVvL8,1
ChIJyQCHAe74sUARG1MbhleKG4A,2
ChIJg5NuCnj4sUARJ6GBfu4U7oU,1
ChIJPVO1PFgDskARstjRrG9_kbU,1
ChIJjUtZj1cCskARZVXC-yV5r50,2
ChIJHymmn4UdskARZ8j1bTUQWbc,1
ChIJPcXnTsH4sUARIXhxgOaMMPo,2
ChIJl9uu3Vz5sUARg4HVpcuQIe4,1
ChIJ0Wd3-rcCskARl8U5VOCeWTo,1
ChIJLWxU-bf5sUAR5FOX2pSi8Lg,2
ChIJs8iTKhz5sUARw4kVkj6j79Q,2
ChIJqTWcolEPskAR8C3qI85dvPs,3
ChIJs1txkCoXskAR0xXGtZtP7ZU,1
ChIJ2WPrdo9BskAR_gSchPl_bHA,1
ChIJLVycLE0SskARtKMWWcWx2fE,1
ChIJwXU82qcXskARBq_qk57mtL4,1
ChIJF8H23TAPskARK4vI6iqj63s,2
ChIJG-rC5uNXSUcR5CX9jBI1cHw,2
ChIJxx2bS4VXSUcREZ34BlPeWV0,2
ChIJI-VtNgQDS0cRWB79TgGxxK0,1
ChIJkSnWuptVSkcRsHsP2LY_c60,3
ChIJMdJ49sq3S0cRYoZwqwVbo8A,2
ChIJYUSmUSC3S0cRjRkNL_Okvrc,3
ChIJfzWQLDm2S0cRypuBZbZcZAY,3
ChIJWcfgIOm3S0cRrGXoCQhdrk0,1
ChIJyzS1LMu3S0cREcTFbeGLm6s,1
ChIJRYmVsy_5S0cRTLQyGwMNKAs,2
ChIJU-BK9hX4S0cRamHYIGn51kQ,2
ChIJ26jzia63S0cRtRtQx0To48U,1
ChIJ2yVIqXy3S0cRfXxWVJQ3mVU,1
ChIJ3d4CM8a3S0cRdmluo_1NoG8,1
ChIJ52OXW-23S0cRWY1Q9wq5wnA,1
ChIJ6_WuzMm3S0cRhE3oT8vOuvU,1
ChIJC5w_RTS2S0cRuujocI5uKkw,1
ChIJCXWEIj-2S0cRGBACmO828Ik,1
ChIJFXkwu7K3S0cRt3DwzNwXcJ8,1
ChIJG0NjMk5VSkcRZh8PglNSm1k,1
ChIJIwd9IOm3S0cRsrftciczq6I,1
ChIJWT7tkz-2S0cRSrwgEaXSNio,1
ChIJcywFyce3S0cR6ua6lDiFZ1g,1
ChIJlbpJPsy3S0cRim5Zy5PuFWs,1
ChIJrep-qFG3S0cRUXypUK6w7i4,1
ChIJzUoBUzS2S0cRyH_g7GW9uoY,1
ChIJoVnLMfRVSkcR7bCsgWA_shg,1
ChIJFe7K7li3S0cRjk_cSK62i2w,1
ChIJJz82XQC3S0cRW6U8mk7L1BQ,1
ChIJA9zYqK9dRUcRiovRGeJ-svo,2
ChIJ8Vo7UCe2S0cRGRFCQCyG3-s,1
ChIJCUyrG6mnS0cR9LCCYQb7W7M,1
ChIJEeWfNoKNR0cRSXta0p4qV4o,2
ChIJW-sZVJjPS0cRk8l8sRcv0MY,1
ChIJ-YQhY9ndS0cRs-MUDuiqWsQ,1
ChIJe0nBtcS3S0cRSIgTWRJons0,2
ChIJ-2rRL1BiSkcR1f8Ul-0gOS4,2
ChIJ-Y67C09iSkcRuZELzb59hzU,2
ChIJIbygj3FjSkcRbYO2lOOxX5g,2
ChIJ1TaQhcqOS0cRnfsD4NjMRis,1
ChIJAWC2TOyOS0cRuu7nc_pSL6Y,1
ChIJD56dyZaOS0cRCpd7WjzfH34,1
ChIJDQ26MraOS0cRKMKei6zYx20,1
ChIJJa_72EOLS0cRBx3Ldk7WqoU,1
ChIJNzakFMqOS0cRBEErLG6qUp4,1
ChIJU14ejeqOS0cRpDPJo5cXODA,1
ChIJVbbtZkWPS0cRi5kf3X8kG7A,1
ChIJW1JWVXfrS0cRFq333YGoGd8,1
ChIJ_8EIy5aOS0cRqi5r1X406Fc,1
ChIJcZswvsGOS0cRNyeqhDWmXDM,1
ChIJrd13pceOS0cRh_EU-_cZER4,1
ChIJt-qFysSPS0cRapc4fMkpjt0,1
ChIJv6oiLuHzS0cRjPDRDn9BCqU,1
ChIJ01VGdkL7ykAR-sczK7Pnl4s,2
ChIJ0Tuz1LH7ykARDWYABnIUEgc,3
ChIJ4blYcmb7ykAR9CepMTGnalQ,2
ChIJ56X9K4P7ykAR9zL5XMT_C4M,2
ChIJ6bAmeAf7ykARWttYlTgTuf8,2
ChIJ7fDK2XL6ykARjarL8CeLKoQ,3
ChIJ9eVrfwz7ykARcpPr3EI6qqk,3
ChIJB3DUYnv7ykARJVnOxyBqY0w,2
ChIJBUVQvDv7ykARciqKI9ArKak,3
ChIJC5Ykh2_7ykAR-WbcHVCmkv0,2
ChIJC5Ykh2_7ykAR-WbcHVCmkv0,3
ChIJF1ufInr7ykAR59H6aDzTXo0,3
ChIJI2nRh977ykARcQrOazRFLBY,2
ChIJI2nRh977ykARcQrOazRFLBY,3
ChIJJaGQh2_7ykARznkri-K-97s,3
ChIJQ0pQp537ykARlkMxweYXEuc,2
ChIJR29GMaj7ykARDZsQ-WjAUk4,2
ChIJR29GMaj7ykARDZsQ-WjAUk4,3
ChIJR2OhwYH7ykARoL0SYvInPSY,2
ChIJR2OhwYH7ykARoL0SYvInPSY,3
ChIJTehG0i_7ykARc-yvhU7ddlI,2
ChIJUdR_YqL7ykARz3-AfyFdGM8,2
ChIJUdR_YqL7ykARz3-AfyFdGM8,3
ChIJWdC6SZD7ykARx6Zj3VZDqiM,3
ChIJXW4Qvo77ykARTR_q6tYKDWE,1
ChIJba8i67f7ykARFgb7ZrunhLU,2
ChIJf0WsHxD7ykARX3JBV1M1qp0,2
ChIJf0WsHxD7ykARX3JBV1M1qp0,3
ChIJi37UbmX7ykARWuMQw6qcsfs,2
ChIJi37UbmX7ykARWuMQw6qcsfs,3
ChIJlwcm2Wn7ykAR4t6iq1502n8,3
ChIJq824GPT7ykARNbWdBp10S2I,2
ChIJu7egKpL7ykARrDG0v-dWRxM,3
ChIJuYhH1lD7ykARrh39gnDB3wI,2
ChIJv_zFTZD7ykARKVVg2ysi-n8,3
ChIJwc7PuMn7ykAR8zZuRzxe95g,2
ChIJwc7PuMn7ykAR8zZuRzxe95g,3
ChIJySt7NzD7ykARluhgqJ0ciu0,2
ChIJySt7NzD7ykARluhgqJ0ciu0,3
ChIJz3LDCt_7ykARtWIZ3t65Imo,2
ChIJz3LDCt_7ykARtWIZ3t65Imo,3
ChIJ32AceqL7ykARoPZmbURp6Ug,2
ChIJaxNYP6H7ykAR4cP0uuM8rfI,3
ChIJcZYBvpX7ykARg2iDBRKV86g,2
ChIJhWj6tJX7ykARCHGHjfPzu1o,2
ChIJ-Wx1SYcqNUcRg9g90Nei7gM,1
ChIJ0_41wCIzNUcRi3b-HnPVExo,2
ChIJ1ZDbUonPykAR5KLxI1X19CU,1
ChIJ34k0hVhHNUcRifxrjSJP8ok,2
ChIJ3Xzgb0czNUcRhJ4yTl2Wxc8,2
ChIJ444LG6czNUcRcvcdxrtSPLg,1
ChIJ5TvbdmUzNUcR0mcXpwuMJwE,2
ChIJ5TvbdmUzNUcR0mcXpwuMJwE,3
ChIJ67raXKAzNUcRVgcK5ux17zI,1
ChIJ7eCk4YvPykARg6QgEbCZw2U,1
ChIJCQ_OH6czNUcRVOX0zlDhOa8,1
ChIJDT4NZ8szNUcRb-IuWpbX224,2
ChIJFyCtM8L9NEcR4Yg7LIbO9K4,2
ChIJG5CKd30qNUcRTVQWIYQZHbs,1
ChIJI7GdPsczNUcRx7c2PPeF8aY,2
ChIJLY5sedxJNUcRXteI8vd4eFs,1
ChIJMcsvpPUzNUcRbYsgpC95m-U,1
ChIJX-HzirQrNUcR9-D6Fb6ycJU,1
ChIJYZct6cczNUcRZMUQoFnIHag,2
ChIJaee9lggrNUcRLqfSWwRoFmM,2
ChIJaee9lggrNUcRLqfSWwRoFmM,3
ChIJd4bitYjPykARuZHZV46b5Xc,1
ChIJdVn0Jz7PykARRnMe2N2iQ2g,3
ChIJeVW90c0zNUcRoP0cfOH-JRQ,2
ChIJg9pffLgzNUcRT5W3vW8zfV4,2
ChIJg9pffLgzNUcRT5W3vW8zfV4,3
ChIJjd1vBj5HNUcRtbm1eM-RfrE,2
ChIJlftxGpMrNUcR-qQsV9Cudp8,2
ChIJo2s9jSAzNUcRsNLbYWwjLNw,1
ChIJp89SmcI3NUcRge53lhkggP8,2
ChIJpXDa-nQzNUcR4iztT4WY3iE,1
ChIJr3d-d3AzNUcR9OYflC6eGFg,2
ChIJsaqVh5HPykARIwf7SrEs-hc,2
ChIJt5EBpDE7NUcRzZSDdagfTqc,1
ChIJv11KfsszNUcRs4o8IJwxTho,1
ChIJyRovK6kzNUcR6n49UcO7IiM,2
ChIJyRovK6kzNUcR6n49UcO7IiM,3
ChIJywa6mX0zNUcRYqiEq6SnK6o,2
ChIJywa6mX0zNUcRYqiEq6SnK6o,3
ChIJ-RgBxJj7ykARY4fsHX1y7t4,1
ChIJ3Xjv_vH7ykARlIIG-jzv8Zw,1
ChIJ5cxdlf_7ykARHttX_eZSAw8,1
ChIJKRpkAWz7ykARKKZyOwl3ndE,1
ChIJPbJR8aT7ykARUTSccvkMNgM,1
ChIJT6zgw0_7ykARLfX2hSx0qGc,1
ChIJVfhtJmz7ykARwjUdM_LVcWc,1
ChIJ_wgiqgX7ykAR4pdkp-6VZ5Y,1
ChIJabbLyhX7ykAROZ2EkgCjTfs,1
ChIJeT8jRyX9ykARrcqaIPfN8io,1
ChIJg9BAuRz7ykARWKNkWchE7C4,1
ChIJj7tRdtj7ykARKHr8ZgpdlrQ,2
ChIJjUW0Ky77ykARVFYodGdJPSc,1
ChIJmQ3wnkH7ykARm1likrMc4u8,1
ChIJnc31fgz7ykARCF2rGxk658w,1
ChIJnxUflaX7ykARZRg2QD0-lBA,1
ChIJv3H3_4_7ykAR6QQ_B36vlkY,1
ChIJwyx3Oq37ykAR42vwlIFvNhk,1
ChIJzfw1fCT7ykARUTcFM7U3g-Y,1
ChIJTTKWpKT7ykARVxQBXd6Pdso,3
ChIJszeNL5r9ykARtgPl9ICwhL0,2
ChIJ09-5FFr7ykARJDIJDz2mEfA,2
ChIJ4UAlPp77ykAR9gsAYA5J3cg,1
ChIJ91lT4iT7ykAR0C1arvuMSQw,2
ChIJBZjwE7n7ykARihNlc4WmkG8,1
ChIJGVcnGIr7ykARNXpz6lkca8Y,1
ChIJiY2OVif7ykAREigGwOIilWI,1
ChIJm3u6uLH7ykAR3PEPZoHevvE,2
ChIJpwLWW377ykARbLkG9NQ2dN8,1
ChIJy42cd1X7ykARFBr1wS7Ga_o,1
ChIJ_31RerTkykARLVuGvT72Uc4,2
ChIJq_dF50P7ykARcPkrcne29vY,3
ChIJ0RGIoGn7ykARDSqieS2pRCQ,1
ChIJ4blYcmb7ykARBwE_xn8Xbvo,1
ChIJ64KjPKD7ykARXuizmfDjxU0,1
ChIJAQCw2GX7ykARGT9FDIsbAAs,1
ChIJX8m_04__sUAR13JzFByxibk,1
ChIJZSgRpWT7ykARsdruySAYQEQ,1
ChIJhQvL2Gn7ykARb2iKtgr6NCg,2
ChIJlfsJ0Wv7ykAR_Bgm4MlWhjU,1
ChIJw3CKkp_7ykARrolSfN5MRmI,1
ChIJzUQb_UP7ykARb08oMd6lA8Y,1
ChIJH8ghx0H7ykAR_d5OoRkhHuE,1
ChIJO1HUumb7ykARUh1Ad1BcXck,1
ChIJawpkEVz7ykARhVVzUkQPtwg,1
ChIJbbFRsVH7ykARTdtVzPoB7Z4,1
ChIJ5VN4_FD7ykARPvt8RyqiTQ4,1
ChIJA2fjbYL7ykARQri1_ldwYoI,1
ChIJXxHm2nj7ykAR9SgG9BQOXtk,1
ChIJ1cMwHg77ykARwz4CRHGnZB0,1
ChIJDedgvXv7ykARrrWwIJR-pTg,1
ChIJMeHE7eP7ykARtW_8CK5unpA,1
ChIJczWG0YP7ykARESHNuNHGlQQ,1
ChIJh-99TY_7ykARdwEXHAQoiTo,1
ChIJp6k86jT7ykARTfbi8Mg0tlk,1
ChIJqwH9cnX7ykAR0VrMHY58Fk8,1
ChIJubdUc-f7ykARbJ0SfVXwpJs,1
ChIJy8i8h_n7ykARf1LyW2qYMms,1
ChIJOUPj6Xv7ykARUHZMKq15yZE,1
ChIJlRqpksIpt0ARCl_AOAOjcZc,1
ChIJMeGitojPykAR7nbG4_gszWs,3
ChIJj2PXobj7ykARcl0xLH7e-BQ,1
ChIJ247E44H7ykAREnEpUYYO6zQ,1
ChIJ0SMJBH7HykARzGaL5SsJ768,2
ChIJYUNAR-H7ykARvleENF36aVI,1
ChIJmfw32fP7ykAR1j-NR0CVGt4,1
ChIJ55v9lzZ8yUARce26R-YpYVw,3
ChIJOawXgo0ly0ARpIwj0XzXoi4,1
ChIJLU3r_Z3dykARvp2k0ZF9a0w,1
ChIJAZRCWGP_ykAR2wHLtle0MCg,2
ChIJkZaXI83RNEcR5Wti0-l43kg,2
ChIJzXBZTjHRNEcRNp0Sc9Y7XyQ,2
ChIJKwIz9lrbykARFz-98aDFkZU,3
ChIJ5-9n6v_QNEcRy0x3Loo6I2E,1
ChIJUXvKufnRNEcR6ABLH20hcwY,1
ChIJh7GBGzbRNEcRmwTOS6xttFk,1
ChIJEftWdtT7ykARMPBc-O5y3j4,1
ChIJWRAAVFr7ykARBv-bG7xc1j0,1
ChIJeewaT0r7ykARCzh4lhXbcYo,1
ChIJr2LJ3Sr7ykARR4cgpCy8IR8,1
ChIJi_Npmln9ykARyZ5ZzorCLQI,1
ChIJ9wUdv3T7ykARTd9r8fBEUwM,1
ChIJ2casWrTdykARNu4sZnlBEQA,1
ChIJT8Tg955xtUARXEDrPmOXBh0,2
ChIJ_28LzHBzykARJJLl_yW0ni8,2
ChIJi2lSV4PdykART40B9zvmi3g,1
ChIJjwTRYfrFykARfTe1PXcC3BI,1
ChIJlWd_l45lNUcRV8BTlMCqMfo,2
ChIJBalIgwj7ykARGfNq6jzTRxo,1
ChIJDcmoz7H7ykARuKJUbeE3grs,1
ChIJwWVRz-H5ykARfXwaEhEhsws,1
ChIJXcx_1skhNUcRsauaVRBJqPA,1
ChIJi_prW2_7NEcRSQw37KPJwYQ,1
ChIJmfRWL4f7ykARhDCX7jg8rwQ,2
ChIJv5R78rz7ykARKB4NE7CprPc,2
ChIJS80Ev5E3SkcReGRddbfzcUU,1
ChIJc0ShapQ3SkcRL3SGvtfQTa8,1
ChIJmcqIEZc3SkcRgKKYKsVGj0E,1
ChIJrwVawTc3SkcRoE_V3RIDT3Y,1
ChIJv-BBbIk3SkcRtf2pfkasrmg,1
ChIJvWr_r703SkcRX-wtpGngL2U,1
ChIJw2q60703SkcRZfanD6z0e2E,1
ChIJIc2thL43SkcRc_qCJYiJQ14,2
ChIJK4DXYpQ3SkcRcwFM3NRxW0Q,1
ChIJ_1K0ypH7ykARrw0UtFee9Vk,1
ChIJ-2frv7kxUkcR_9P8HdlZqKA,2
ChIJXTAYnps_UkcRQCrumtDPGKI,2
ChIJi0Xyw8wxUkcRCDD66rGwF40,1
ChIJ43lE1VuNUUcRLB4-WuYd6uQ,1
ChIJ5Re5jAMyUkcRxIQBKeIWfOs,1
ChIJSZHB59iMUUcR4Ify7LdcluY,1
ChIJbUyPDeGMUUcRGfdrU_umr08,1
ChIJq_IsprEzUkcRWnC9fz4YxYo,1
ChIJw6fxkiyHUUcRvxX3pPl4qYw,1
ChIJ40kQPdD1UkcRHBNEJ36UnSM,2
ChIJ4yDNkPTnTUcR5JauhvWDD6Q,2
ChIJ8XhV2AXzUkcRtN_BF2WToyc,2
ChIJDXKXXDPXUkcRHcrJPJvYqhc,2
ChIJKwGZfttbUkcRUKUWpJQEvLU,2
ChIJW5QdQ-fXUkcRIodtUZ2OQSg,2
ChIJX_sgbtvXUkcRe5soH5cWKyI,2
ChIJldnFrU_XUkcRV0ATuEK8NRU,2
ChIJ0agKb9oxUkcRUZDIt7Lc-Fk,2
ChIJ51RPHckxUkcRPDpp0KE0KeI,1
ChIJ8YG51fwxUkcRMGO9I8kB1No,1
ChIJDQJZJscxUkcR55H4NHI-TWg,1
ChIJD_4JmqcxUkcR7kDAq7HByzc,1
ChIJI_zazLUxUkcRFimtaLVFMHM,1
ChIJJ8bMHMkxUkcRxpmluF-aUww,1
ChIJLTepNbQxUkcRCsZX9Kys8II,1
ChIJR-Tyf9IxUkcRXfGljWKi8pE,1
ChIJRcM4S7QxUkcRXBsbENCgwzQ,1
ChIJVVXxbrMxUkcROPxndFsyBek,1
ChIJXbEQHeIxUkcRUrRgFvcaEfo,1
ChIJZYz_KK8xUkcRC7dMhUIR2r8,1
ChIJaRAj1qcxUkcRKZgZGsdTi6o,1
ChIJd6ENpq8xUkcRnD8Tzv_pEmQ,1
ChIJffu87bsxUkcR8YqJciPKdEo,1
ChIJozj3j8sxUkcRy2x58MUQhZM,1
ChIJr56IoLAxUkcRYzI16f3Chjk,1
ChIJv4TaT6ExUkcRebJJ6SDVVbA,1
ChIJF078kN_JS0cRNpSWAnjJMoM,1
ChIJNS77dW3JS0cRBTl-9VnzGfU,1
ChIJbVXg0uwWs0ARrdXzlKVjbpo,3
ChIJlTB3U_JsUkcRAnfYeXM-CBE,1
ChIJz0x_9TQVUkcRiAps-kOd970,2
ChIJ-zoboeGVU0cRVcvjEOLLPE0,3
ChIJW-ZJiR6VU0cRQROHwlNqiG0,2
ChIJxe-vWZazU0cRnf6HGn9K_T8,1
ChIJx66yOoAEUkcR8E8grYG3Nac,1
ChIJyWA91X8DUkcRjiJYdMIvexg,1
ChIJ3_8rykeyU0cR7CzCKYiMdgA,1
ChIJ8w7Xg0iyU0cRVZnzJW1tnow,1
ChIJR1q-3_GgU0cRwFukLfZIhs8,1
ChIJg4bHjvGgU0cR31lFKiUUizY,1
ChIJ58yrSrQxUkcRMCYRVtlVNOA,1
ChIJH1KxrK8xUkcRloM7l9vAcDQ,1
ChIJV7OpVX4xUkcRnQIDFqlDKmo,1
ChIJxdn41SYxUkcRhhUKqgSOAC8,1
ChIJC_7EkhgVUkcRnf_kNJ0QH5o,1
ChIJr-SKtTQGUkcRYLb9__Ohwn0,1
ChIJ5zxcRByLTUcRm9FDrSSCzck,2
ChIJBautk0b1UkcRO3vQSLfPgpg,1
ChIJJ79EI_rXUkcR_Z8l-1Dl1xk,2
ChIJSUdS40VlUkcRCoJFDhgjSU4,1
ChIJSV4KDtxbUkcRC9idCi8yZWs,1
ChIJT8ppWP9fUkcRDyi1EXOYzbE,1
ChIJa-I0YT5drEARIlKtg_2Az68,2
ChIJb-PwNIHZUkcRXLKfUmky_2M,2
ChIJb7qTbuXxUkcRXLFfTNtu1nQ,1
ChIJh6Ool95bUkcR2sbA3RJX_eo,1
ChIJh6Ool95bUkcRjrkSEe6DmL4,1
ChIJmXvxW1b1UkcRRsNZcGNUmQg,1
ChIJs5wlkJPzUkcRyqv8G8ZTeW4,1
ChIJw0Lrk8nxUkcRKUe1ap9BnCE,1
ChIJw0vndm5bUkcRpU4wwIVunmo,1
ChIJPXFcA8l1S0cRgu6bOm27Lmk,2
ChIJ1_AWvkx0S0cRDEsiPU4kA-w,2
ChIJ8yZ-BBtzU0cREGop1crJRdk,1
ChIJa2Zqx3WEqkARUe-UjbedXBg,3
ChIJIS82JJuLTUcRTioysNgVycM,2
ChIJ1W7aMBVjykARBBJ6EHEEvJE,1
ChIJ7_a-97j7ykAR065WpD8blCE,1
ChIJF6UZG4v7ykAROMiCCKn-G7w,2
ChIJV45avKj7ykAREjzAWW9mS9o,1
ChIJa4C6311jykARHAANr1JaE-Q,1
ChIJa4C6311jykARHAANr1JaE-Q,2
ChIJp1wPfoCJykARJIg8hcnBhz4,1
ChIJvZhRfKbvykARFrJYqKYiBiE,1
ChIJ0UGvGSwbNUcRBQ9P1zkyQrQ,3
ChIJ6co8s2QbNUcRQOCgGybIWuM,1
ChIJAdEjI9T9NEcRGbsNcCucUks,2
ChIJAdEjI9T9NEcRGbsNcCucUks,3
ChIJKYR1iBMbNUcRxC5ajAIgLW0,2
ChIJKYR1iBMbNUcRxC5ajAIgLW0,3
ChIJM_dz5zYbNUcR9oMx7mWZ7YY,1
ChIJNUnXDWobNUcRao6A3WflSb8,1
ChIJOc3YHAb9NEcRtbqAsPMJcRw,1
ChIJQ5cqaswbNUcRXU9HI6kHUIg,1
ChIJQ8ar9an9NEcRkeaDFUOgmBE,3
ChIJVdfIB8wbNUcRNeVjnsmeOyI,2
ChIJVdfIB8wbNUcRNeVjnsmeOyI,3
ChIJb94nZEwbNUcRaP4ezRsplWQ,2
ChIJjWwdmwobNUcRPXOBGjndl38,2
ChIJjWwdmwobNUcRPXOBGjndl38,3
ChIJq_y3qM0bNUcRKXeMJUIgs50,1
ChIJuZJb1kMbNUcRmhZNGEdC-Wg,1
ChIJwRA6QWj_sUARXDUXtQAOEto,2
ChIJ97YXFdaoNUcR2VSGMuCXFzA,3
ChIJGbKyIDSpNUcR4xIugrK-n7g,2
ChIJHRYPU9aoNUcRHHfuNmO2scA,3
ChIJJXcDvtioNUcRD3tHuH5Q1Mo,1
ChIJY8weQEKpNUcRC6861vuchA0,1
ChIJYQbSadaoNUcRNgPgKur1qSs,2
ChIJrRDDHIOpNUcREFvlyFvXrgE,2
ChIJrRDDHIOpNUcREFvlyFvXrgE,3
ChIJ01aiCxX9NEcRQdAjrzGE6Uc,2
ChIJ2_xZqQf8NEcRxTp9IvR-tP4,2
ChIJP8dl5kuxNUcR5qVZuC5aklc,2
ChIJR3HWmir9NEcRpS4xpcusDOw,2
ChIJRxivZjz9NEcRibN_znE9FZ4,2
ChIJSWMJZTD8NEcRATIVSvykirg,2
ChIJU3O8fsz9NEcREy61W5qx_dg,2
ChIJW4FdeTD8NEcRKXs9DHiFyoU,2
ChIJ_d3XUSz9NEcRJas31aQbc-4,2
ChIJl5TQaI_7NEcRzHLKYinXbJ8,2
ChIJtaYWGGRJNEcRznB-aewsEkw,2
ChIJ09afzPOsNUcR_L23fVWtoA0,1
ChIJ6eZ70NOvNUcRyMYwUklM4sc,1
ChIJ7TTUWhAbNUcR5n8Y2DMDqds,1
ChIJK-loU7DjNEcRIvO62SzObos,1
ChIJS8ykUmOpNUcRdJmYdoCC1xg,1
ChIJf52pn6viNEcRZ0cjY6p2Zhs,1
ChIJibV2GE2pNUcRmba5OW5IYpE,1
ChIJieb6fnGpNUcRZhMbn-wqCY0,1
ChIJzzShL1UPNUcRNOjkOuy3j9A,1
ChIJNwDQCFE7NEcRIk-J0OAbar0,2
ChIJ-88SjKOTNUcRx1jKZ0LVG6I,1
ChIJ3YxhMU-RNUcR_QoLuC_SfPk,1
ChIJ5ZwFHBGXNUcRiz1tYkP434I,1
ChIJ7f9uEmyTNUcR3CwNpGutwQo,2
ChIJGXYBY0WxNUcR6hK5-s2Oe9M,1
ChIJGewAQvPLNUcR3ESJkmkvJVc,1
ChIJI0-_O1K_NUcRyKo8EiwVhxQ,1
ChIJKbeXLJi5NUcRZGFUWxiGmys,1
ChIJKcpYxX-wNUcR6emRQwQ5Dt4,2
ChIJMYOJaIq5NUcRjtCcTZB8-Fo,1
ChIJN-nIOEC5NUcRWP7AWq_Ry2Q,2
ChIJOb7C_UrtNUcRmPbDUsnqL4g,1
ChIJUcshJfWTNUcRP3O0EHfkvbo,1
ChIJW0Oja5a5NUcRs13hehkGT1I,1
ChIJXS-YNNm5NUcRci1DFYAMNxw,1
ChIJZ3EMHUW5NUcRRLDDMyYSq7E,2
ChIJZ3EMHUW5NUcRRLDDMyYSq7E,3
ChIJdUHptkG5NUcRpjTwv2MiZGg,2
ChIJgwyD4HrBNUcR4EikXwmSgCI,1
ChIJhXiphlSSNUcRS_hLiyKoXl0,3
ChIJj5PXY1OSNUcRa3ZZTDJWkFo,1
ChIJjwSApy2TNUcRgobVbcFw70E,1
ChIJrcyoybKTNUcRcmNw3F2y_7A,1
ChIJseqpXkFJNkcRxv3skMGH_7A,2
ChIJv01kV1W5NUcRf30lZEmzYvQ,2
ChIJv01kV1W5NUcRf30lZEmzYvQ,3
ChIJw9NmnlOSNUcR2rv1pt5nSX4,1
ChIJx0duelOSNUcRYxJqzSVkY0Y,1
ChIJze5g3nHJNUcRlYRT0-elFrg,2
ChIJGXMQALQxUkcR1cD7QA9cPXg,1
ChIJ-WgWa2n9NEcRI3_eq6Pw7Sw,1
ChIJ05f_8Xr9NEcRTFTLEi25PO4,1
ChIJ29wWrlX9NEcR_1fy5nQIyy8,1
ChIJ3THOi1T9NEcRMqatb7UucNw,1
ChIJ43dD4-v9NEcRVuPXCijshuc,1
ChIJ6z9UC_j7NEcRp0kPvEZr38w,2
ChIJAc_2ow39NEcR858vZaoLDEE,2
ChIJBbO-kzr8NEcRPDIn3VP9nNY,2
ChIJDTqqXCr8NEcRuWM-8tKdjw4,1
ChIJEaSIuXj-NEcRe0o8Hh2-v1E,1
ChIJLREZIuj9NEcREFIxV6uLP3g,1
